# GREAT version 3.0.0	Species assembly: danRer7	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0090090	negative regulation of canonical Wnt receptor signaling pathway	17	2.575817e-2	1.000000e+0	1.000000e+0	8.081031e+0	2.474932e-1	2	3.485819e-3	2.816901e-2	4	6.894263e-3	1.000000e+0	1.000000e+0	1.597285e+1	1.252125e-1	2	24	2.247191e-2	8.333333e-2	DMR_10,DMR_8	gpc3,lzts2a
GO Biological Process	GO:0045634	regulation of melanocyte differentiation	18	2.868979e-2	1.000000e+0	1.000000e+0	3.436023e+1	2.910342e-2	1	4.099073e-4	1.408451e-2	6	1.040746e-2	1.000000e+0	1.000000e+0	9.583708e+1	1.043437e-2	1	2	1.123596e-2	5.000000e-1	DMR_15	hipk2
GO Biological Process	GO:0010038	response to metal ion	19	2.922464e-2	1.000000e+0	1.000000e+0	7.544289e+0	2.651012e-1	2	3.733819e-3	2.816901e-2	101	1.718031e-1	1.000000e+0	1.000000e+0	5.324282e+0	1.878187e-1	1	36	1.123596e-2	2.777778e-2	DMR_76,DMR_77	pc
GO Biological Process	GO:0060575	intestinal epithelial cell differentiation	20	3.008549e-2	1.000000e+0	1.000000e+0	3.274312e+1	3.054077e-2	1	4.301517e-4	1.408451e-2	9	1.557096e-2	1.000000e+0	1.000000e+0	6.389139e+1	1.565156e-2	1	3	1.123596e-2	3.333333e-1	DMR_4	tsc2
GO Biological Process	GO:0051336	regulation of hydrolase activity	21	3.068939e-2	1.000000e+0	1.000000e+0	2.865091e+0	1.745145e+0	5	2.457951e-2	7.042254e-2	11	1.628894e-2	1.000000e+0	1.000000e+0	4.122025e+0	9.703969e-1	4	186	4.494382e-2	2.150538e-2	DMR_19,DMR_36,DMR_37,DMR_4,DMR_9	iqsec3a,si:dkey-203a12.2,tbc1d5,tsc2
GO Biological Process	GO:0035590	purinergic nucleotide receptor signaling pathway	22	3.221634e-2	1.000000e+0	1.000000e+0	3.054446e+1	3.273916e-2	1	4.611149e-4	1.408451e-2	35	4.599720e-2	1.000000e+0	1.000000e+0	2.129713e+1	4.695469e-2	1	9	1.123596e-2	1.111111e-1	DMR_13	p2rx8
GO Biological Process	GO:0007018	microtubule-based movement	23	3.272048e-2	1.000000e+0	1.000000e+0	4.318684e+0	6.946561e-1	3	9.783888e-3	4.225352e-2	67	9.281356e-2	1.000000e+0	1.000000e+0	3.911717e+0	5.112844e-1	2	98	2.247191e-2	2.040816e-2	DMR_17,DMR_18,DMR_31	dync1li1,kif21a
GO Biological Process	GO:0003379	establishment of cell polarity involved in gastrulation cell migration	24	3.308296e-2	1.000000e+0	1.000000e+0	2.973128e+1	3.363461e-2	1	4.737269e-4	1.408451e-2	6	1.040746e-2	1.000000e+0	1.000000e+0	9.583708e+1	1.043437e-2	1	2	1.123596e-2	5.000000e-1	DMR_10	gpc4
GO Biological Process	GO:0003018	vascular process in circulatory system	25	3.483035e-2	1.000000e+0	1.000000e+0	6.852077e+0	2.918823e-1	2	4.111019e-3	2.816901e-2	82	1.272464e-1	1.000000e+0	1.000000e+0	7.372083e+0	1.356469e-1	1	26	1.123596e-2	3.846154e-2	DMR_20,DMR_21	si:dkey-63b1.1
GO Biological Process	GO:0031329	regulation of cellular catabolic process	26	3.577528e-2	1.000000e+0	1.000000e+0	3.229962e+0	1.238405e+0	4	1.744232e-2	5.633803e-2	27	3.237821e-2	1.000000e+0	1.000000e+0	4.323477e+0	6.938859e-1	3	133	3.370787e-2	2.255639e-2	DMR_19,DMR_36,DMR_37,DMR_4	iqsec3a,tbc1d5,tsc2
GO Biological Process	GO:0014812	muscle cell migration	27	3.899891e-2	1.000000e+0	1.000000e+0	2.514547e+1	3.976860e-2	1	5.601211e-4	1.408451e-2	18	2.070781e-2	1.000000e+0	1.000000e+0	4.791854e+1	2.086875e-2	1	4	1.123596e-2	2.500000e-1	DMR_10	gpc4
GO Biological Process	GO:0009894	regulation of catabolic process	28	4.010413e-2	1.000000e+0	1.000000e+0	3.112246e+0	1.285245e+0	4	1.810205e-2	5.633803e-2	31	3.489486e-2	1.000000e+0	1.000000e+0	4.197244e+0	7.147547e-1	3	137	3.370787e-2	2.189781e-2	DMR_19,DMR_36,DMR_37,DMR_4	iqsec3a,tbc1d5,tsc2
GO Biological Process	GO:0010035	response to inorganic substance	29	4.059358e-2	1.000000e+0	1.000000e+0	6.295374e+0	3.176936e-1	2	4.474558e-3	2.816901e-2	115	2.058227e-1	1.000000e+0	1.000000e+0	4.356231e+0	2.295562e-1	1	44	1.123596e-2	2.272727e-2	DMR_76,DMR_77	pc
GO Biological Process	GO:0045454	cell redox homeostasis	30	4.217772e-2	1.000000e+0	1.000000e+0	6.162665e+0	3.245349e-1	2	4.570914e-3	2.816901e-2	125	2.384599e-1	1.000000e+0	1.000000e+0	3.686041e+0	2.712937e-1	1	52	1.123596e-2	1.923077e-2	DMR_20,DMR_21	glrx5
GO Biological Process	GO:1900542	regulation of purine nucleotide metabolic process	31	4.530002e-2	1.000000e+0	1.000000e+0	2.990058e+0	1.337767e+0	4	1.884178e-2	5.633803e-2	27	3.237821e-2	1.000000e+0	1.000000e+0	4.323477e+0	6.938859e-1	3	133	3.370787e-2	2.255639e-2	DMR_19,DMR_36,DMR_37,DMR_4	iqsec3a,tbc1d5,tsc2
GO Biological Process	GO:0006140	regulation of nucleotide metabolic process	32	4.544399e-2	1.000000e+0	1.000000e+0	2.986921e+0	1.339172e+0	4	1.886157e-2	5.633803e-2	30	3.362416e-2	1.000000e+0	1.000000e+0	4.259426e+0	7.043203e-1	3	135	3.370787e-2	2.222222e-2	DMR_19,DMR_36,DMR_37,DMR_4	iqsec3a,tbc1d5,tsc2
GO Biological Process	GO:0060828	regulation of canonical Wnt receptor signaling pathway	33	4.904201e-2	1.000000e+0	1.000000e+0	5.663738e+0	3.531237e-1	2	4.973573e-3	2.816901e-2	12	1.759778e-2	1.000000e+0	1.000000e+0	9.829444e+0	2.034703e-1	2	39	2.247191e-2	5.128205e-2	DMR_10,DMR_8	gpc3,lzts2a
GO Biological Process	GO:0032012	regulation of ARF protein signal transduction	34	4.979534e-2	1.000000e+0	1.000000e+0	5.615337e+0	3.561674e-1	2	5.016442e-3	2.816901e-2	110	1.889892e-1	1.000000e+0	1.000000e+0	4.791854e+0	2.086875e-1	1	40	1.123596e-2	2.500000e-2	DMR_36,DMR_37	iqsec3a
GO Biological Process	GO:0051056	regulation of small GTPase mediated signal transduction	35	6.007792e-2	1.000000e+0	1.000000e+0	2.371800e+0	2.108104e+0	5	2.969160e-2	7.042254e-2	19	2.100520e-2	1.000000e+0	1.000000e+0	3.814411e+0	1.048655e+0	4	201	4.494382e-2	1.990050e-2	DMR_19,DMR_22,DMR_36,DMR_37,DMR_4	iqsec3a,si:dkeyp-116h7.3,tbc1d5,tsc2
GO Biological Process	GO:0032007	negative regulation of TOR signaling cascade	36	6.223526e-2	1.000000e+0	1.000000e+0	1.556975e+1	6.422710e-2	1	9.046071e-4	1.408451e-2	21	2.581816e-2	1.000000e+0	1.000000e+0	3.833483e+1	2.608594e-2	1	5	1.123596e-2	2.000000e-1	DMR_4	tsc2
GO Biological Process	GO:0009826	unidimensional cell growth	37	6.426448e-2	1.000000e+0	1.000000e+0	1.506220e+1	6.639134e-2	1	9.350893e-4	1.408451e-2	21	2.581816e-2	1.000000e+0	1.000000e+0	3.833483e+1	2.608594e-2	1	5	1.123596e-2	2.000000e-1	DMR_10	gpc4
GO Biological Process	GO:0030178	negative regulation of Wnt receptor signaling pathway	38	6.867943e-2	1.000000e+0	1.000000e+0	4.674821e+0	4.278239e-1	2	6.025689e-3	2.816901e-2	12	1.759778e-2	1.000000e+0	1.000000e+0	9.829444e+0	2.034703e-1	2	39	2.247191e-2	5.128205e-2	DMR_10,DMR_8	gpc3,lzts2a
GO Biological Process	GO:0030856	regulation of epithelial cell differentiation	39	7.153240e-2	1.000000e+0	1.000000e+0	1.348054e+1	7.418101e-2	1	1.044803e-3	1.408451e-2	32	3.595988e-2	1.000000e+0	1.000000e+0	2.738202e+1	3.652031e-2	1	7	1.123596e-2	1.428571e-1	DMR_15	hipk2
GO Biological Process	GO:0006006	glucose metabolic process	40	7.462579e-2	1.000000e+0	1.000000e+0	4.455142e+0	4.489194e-1	2	6.322809e-3	2.816901e-2	137	2.581809e-1	1.000000e+0	1.000000e+0	3.362705e+0	2.973797e-1	1	57	1.123596e-2	1.754386e-2	DMR_76,DMR_77	pc
GO Biological Process	GO:0035587	purinergic receptor signaling pathway	41	7.674454e-2	1.000000e+0	1.000000e+0	1.253063e+1	7.980442e-2	1	1.124006e-3	1.408451e-2	58	8.032086e-2	1.000000e+0	1.000000e+0	1.197963e+1	8.347500e-2	1	16	1.123596e-2	6.250000e-2	DMR_13	p2rx8
GO Biological Process	GO:0046578	regulation of Ras protein signal transduction	42	7.866726e-2	1.000000e+0	1.000000e+0	2.476666e+0	1.615074e+0	4	2.274752e-2	5.633803e-2	44	5.603852e-2	1.000000e+0	1.000000e+0	3.463991e+0	8.660531e-1	3	166	3.370787e-2	1.807229e-2	DMR_19,DMR_22,DMR_36,DMR_37	iqsec3a,si:dkeyp-116h7.3,tbc1d5
GO Biological Process	GO:0042074	cell migration involved in gastrulation	43	7.892547e-2	1.000000e+0	1.000000e+0	3.001047e+0	9.996512e-1	3	1.407959e-2	4.225352e-2	1	9.291240e-4	1.000000e+0	1.000000e+0	9.237309e+0	4.330266e-1	4	83	4.494382e-2	4.819277e-2	DMR_10,DMR_25,DMR_8	esrra,gpc3,gpc4,lzts2a
GO Biological Process	GO:0032006	regulation of TOR signaling cascade	44	8.749100e-2	1.000000e+0	1.000000e+0	1.092916e+1	9.149832e-2	1	1.288709e-3	1.408451e-2	52	7.064066e-2	1.000000e+0	1.000000e+0	1.369101e+1	7.304062e-2	1	14	1.123596e-2	7.142857e-2	DMR_4	tsc2
GO Biological Process	GO:0035469	determination of pancreatic left/right asymmetry	45	9.049119e-2	1.000000e+0	1.000000e+0	1.054994e+1	9.478726e-2	1	1.335032e-3	1.408451e-2	24	3.090214e-2	1.000000e+0	1.000000e+0	3.194569e+1	3.130312e-2	1	6	1.123596e-2	1.666667e-1	DMR_78	sox17
GO Biological Process	GO:0030513	positive regulation of BMP signaling pathway	46	9.958445e-2	1.000000e+0	1.000000e+0	9.540032e+0	1.048214e-1	1	1.476358e-3	1.408451e-2	24	3.090214e-2	1.000000e+0	1.000000e+0	3.194569e+1	3.130312e-2	1	6	1.123596e-2	1.666667e-1	DMR_8	lzts2a
GO Biological Process	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	47	1.034557e-1	1.000000e+0	1.000000e+0	9.163921e+0	1.091236e-1	1	1.536952e-3	1.408451e-2	58	8.032086e-2	1.000000e+0	1.000000e+0	1.197963e+1	8.347500e-2	1	16	1.123596e-2	6.250000e-2	DMR_81	si:busm1-228j01.6
GO Biological Process	GO:0016051	carbohydrate biosynthetic process	48	1.038539e-1	1.000000e+0	1.000000e+0	3.664035e+0	5.458463e-1	2	7.687975e-3	2.816901e-2	124	2.344539e-1	1.000000e+0	1.000000e+0	3.758317e+0	2.660766e-1	1	51	1.123596e-2	1.960784e-2	DMR_76,DMR_77	pc
GO Biological Process	GO:0006836	neurotransmitter transport	49	1.040187e-1	1.000000e+0	1.000000e+0	3.660538e+0	5.463677e-1	2	7.695320e-3	2.816901e-2	142	2.697703e-1	1.000000e+0	1.000000e+0	3.194569e+0	3.130312e-1	1	60	1.123596e-2	1.666667e-2	DMR_36,DMR_37	slc6a1l
GO Biological Process	GO:0001731	formation of translation preinitiation complex	50	1.071576e-1	1.000000e+0	1.000000e+0	8.829651e+0	1.132548e-1	1	1.595137e-3	1.408451e-2	63	8.990134e-2	1.000000e+0	1.000000e+0	1.064856e+1	9.390937e-2	1	18	1.123596e-2	5.555556e-2	DMR_8	eif3s10
GO Biological Process	GO:0006635	fatty acid beta-oxidation	51	1.185046e-1	1.000000e+0	1.000000e+0	7.935025e+0	1.260235e-1	1	1.774979e-3	1.408451e-2	32	3.595988e-2	1.000000e+0	1.000000e+0	2.738202e+1	3.652031e-2	1	7	1.123596e-2	1.428571e-1	DMR_73	acox1
GO Biological Process	GO:0009062	fatty acid catabolic process	52	1.216737e-1	1.000000e+0	1.000000e+0	7.714937e+0	1.296187e-1	1	1.825615e-3	1.408451e-2	35	4.599720e-2	1.000000e+0	1.000000e+0	2.129713e+1	4.695469e-2	1	9	1.123596e-2	1.111111e-1	DMR_73	acox1
GO Biological Process	GO:0021794	thalamus development	53	1.240783e-1	1.000000e+0	1.000000e+0	7.555432e+0	1.323551e-1	1	1.864156e-3	1.408451e-2	24	3.090214e-2	1.000000e+0	1.000000e+0	3.194569e+1	3.130312e-2	1	6	1.123596e-2	1.666667e-1	DMR_11	pcdh10b
GO Biological Process	GO:0050790	regulation of catalytic activity	54	1.254111e-1	1.000000e+0	1.000000e+0	1.889558e+0	2.646121e+0	5	3.726931e-2	7.042254e-2	51	6.914884e-2	1.000000e+0	1.000000e+0	2.590191e+0	1.544287e+0	4	296	4.494382e-2	1.351351e-2	DMR_19,DMR_36,DMR_37,DMR_4,DMR_9	iqsec3a,si:dkey-203a12.2,tbc1d5,tsc2
GO Biological Process	GO:0019318	hexose metabolic process	55	1.256441e-1	1.000000e+0	1.000000e+0	3.262555e+0	6.130165e-1	2	8.634035e-3	2.816901e-2	165	3.321404e-1	1.000000e+0	1.000000e+0	2.489275e+0	4.017234e-1	1	77	1.123596e-2	1.298701e-2	DMR_76,DMR_77	pc
GO Biological Process	GO:0006446	regulation of translational initiation	56	1.278254e-1	1.000000e+0	1.000000e+0	7.318824e+0	1.366340e-1	1	1.924422e-3	1.408451e-2	86	1.318066e-1	1.000000e+0	1.000000e+0	7.099043e+0	1.408641e-1	1	27	1.123596e-2	3.703704e-2	DMR_8	eif3s10
GO Biological Process	GO:0005996	monosaccharide metabolic process	57	1.282601e-1	1.000000e+0	1.000000e+0	3.221285e+0	6.208703e-1	2	8.744652e-3	2.816901e-2	170	3.391225e-1	1.000000e+0	1.000000e+0	2.426255e+0	4.121578e-1	1	79	1.123596e-2	1.265823e-2	DMR_76,DMR_77	pc
GO Biological Process	GO:0048339	paraxial mesoderm development	58	1.298671e-1	1.000000e+0	1.000000e+0	7.195635e+0	1.389731e-1	1	1.957368e-3	1.408451e-2	40	5.097704e-2	1.000000e+0	1.000000e+0	1.916742e+1	5.217187e-2	1	10	1.123596e-2	1.000000e-1	DMR_11	pcdh10b
GO Biological Process	GO:0071391	cellular response to estrogen stimulus	59	1.333552e-1	1.000000e+0	1.000000e+0	6.993894e+0	1.429819e-1	1	2.013829e-3	1.408451e-2	86	1.318066e-1	1.000000e+0	1.000000e+0	7.099043e+0	1.408641e-1	1	27	1.123596e-2	3.703704e-2	DMR_6	cpn1
GO Biological Process	GO:0030111	regulation of Wnt receptor signaling pathway	60	1.353818e-1	1.000000e+0	1.000000e+0	3.114975e+0	6.420597e-1	2	9.043094e-3	2.816901e-2	34	4.528861e-2	1.000000e+0	1.000000e+0	5.897666e+0	3.391172e-1	2	65	2.247191e-2	3.076923e-2	DMR_10,DMR_8	gpc3,lzts2a
GO Biological Process	GO:0030166	proteoglycan biosynthetic process	61	1.483723e-1	1.000000e+0	1.000000e+0	6.233469e+0	1.604243e-1	1	2.259497e-3	1.408451e-2	55	7.549329e-2	1.000000e+0	1.000000e+0	1.277828e+1	7.825781e-2	1	15	1.123596e-2	6.666667e-2	DMR_10	gpc4
GO Biological Process	GO:0015671	oxygen transport	62	1.504369e-1	1.000000e+0	1.000000e+0	6.140770e+0	1.628460e-1	1	2.293606e-3	1.408451e-2	63	8.990134e-2	1.000000e+0	1.000000e+0	1.064856e+1	9.390937e-2	1	18	1.123596e-2	5.555556e-2	DMR_74	cygb2
GO Biological Process	GO:0060028	convergent extension involved in axis elongation	63	1.517027e-1	1.000000e+0	1.000000e+0	6.085182e+0	1.643336e-1	1	2.314558e-3	1.408451e-2	63	8.990134e-2	1.000000e+0	1.000000e+0	1.064856e+1	9.390937e-2	1	18	1.123596e-2	5.555556e-2	DMR_10	gpc4
GO Biological Process	GO:0019882	antigen processing and presentation	64	1.577525e-1	1.000000e+0	1.000000e+0	5.831789e+0	1.714740e-1	1	2.415126e-3	1.408451e-2	99	1.630755e-1	1.000000e+0	1.000000e+0	5.637475e+0	1.773844e-1	1	34	1.123596e-2	2.941176e-2	DMR_81	si:busm1-228j01.6
GO Biological Process	GO:0043627	response to estrogen stimulus	65	1.616227e-1	1.000000e+0	1.000000e+0	5.679612e+0	1.760684e-1	1	2.479836e-3	1.408451e-2	94	1.498133e-1	1.000000e+0	1.000000e+0	6.183037e+0	1.617328e-1	1	31	1.123596e-2	3.225806e-2	DMR_6	cpn1
GO Biological Process	GO:0008015	blood circulation	66	1.642010e-1	1.000000e+0	1.000000e+0	2.756871e+0	7.254601e-1	2	1.021775e-2	2.816901e-2	165	3.321404e-1	1.000000e+0	1.000000e+0	2.489275e+0	4.017234e-1	1	77	1.123596e-2	1.298701e-2	DMR_20,DMR_21	si:dkey-63b1.1
GO Biological Process	GO:0019220	regulation of phosphate metabolic process	67	1.674394e-1	1.000000e+0	1.000000e+0	1.864541e+0	2.145300e+0	4	3.021550e-2	5.633803e-2	85	1.280310e-1	1.000000e+0	1.000000e+0	2.416061e+0	1.241691e+0	3	238	3.370787e-2	1.260504e-2	DMR_19,DMR_36,DMR_37,DMR_4	iqsec3a,tbc1d5,tsc2
GO Biological Process	GO:0006029	proteoglycan metabolic process	68	1.708965e-1	1.000000e+0	1.000000e+0	5.342932e+0	1.871632e-1	1	2.636101e-3	1.408451e-2	63	8.990134e-2	1.000000e+0	1.000000e+0	1.064856e+1	9.390937e-2	1	18	1.123596e-2	5.555556e-2	DMR_10	gpc4
GO Biological Process	GO:0007602	phototransduction	69	1.722818e-1	1.000000e+0	1.000000e+0	5.295742e+0	1.888310e-1	1	2.659591e-3	1.408451e-2	79	1.226624e-1	1.000000e+0	1.000000e+0	7.666966e+0	1.304297e-1	1	25	1.123596e-2	4.000000e-2	DMR_5	rhol
GO Biological Process	GO:0036342	post-anal tail morphogenesis	70	1.762087e-1	1.000000e+0	1.000000e+0	5.165990e+0	1.935737e-1	1	2.726391e-3	1.408451e-2	70	9.938314e-2	1.000000e+0	1.000000e+0	9.583708e+0	1.043437e-1	1	20	1.123596e-2	5.000000e-2	DMR_10	gpc4
GO Biological Process	GO:0018298	protein-chromophore linkage	71	1.803347e-1	1.000000e+0	1.000000e+0	5.035731e+0	1.985809e-1	1	2.796914e-3	1.408451e-2	89	1.363433e-1	1.000000e+0	1.000000e+0	6.845506e+0	1.460812e-1	1	28	1.123596e-2	3.571429e-2	DMR_5	rhol
GO Biological Process	GO:0007017	microtubule-based process	72	1.850016e-1	1.000000e+0	1.000000e+0	2.025735e+0	1.480944e+0	3	2.085837e-2	4.225352e-2	155	3.015841e-1	1.000000e+0	1.000000e+0	1.816817e+0	1.100827e+0	2	211	2.247191e-2	9.478673e-3	DMR_17,DMR_18,DMR_31	dync1li1,kif21a
GO Biological Process	GO:0030097	hemopoiesis	73	1.874176e-1	1.000000e+0	1.000000e+0	2.012656e+0	1.490568e+0	3	2.099391e-2	4.225352e-2	127	2.416567e-1	1.000000e+0	1.000000e+0	2.129713e+0	9.390937e-1	2	180	2.247191e-2	1.111111e-2	DMR_20,DMR_21,DMR_81	glrx5,ncor2
GO Biological Process	GO:0090066	regulation of anatomical structure size	74	1.878614e-1	1.000000e+0	1.000000e+0	2.525688e+0	7.918635e-1	2	1.115301e-2	2.816901e-2	153	2.998072e-1	1.000000e+0	1.000000e+0	2.818738e+0	3.547687e-1	1	68	1.123596e-2	1.470588e-2	DMR_20,DMR_21	si:dkey-63b1.1
GO Biological Process	GO:0003401	axis elongation	75	1.909452e-1	1.000000e+0	1.000000e+0	4.726507e+0	2.115728e-1	1	2.979898e-3	1.408451e-2	76	1.134230e-1	1.000000e+0	1.000000e+0	8.333659e+0	1.199953e-1	1	23	1.123596e-2	4.347826e-2	DMR_10	gpc4
GO Biological Process	GO:0019725	cellular homeostasis	76	1.943254e-1	1.000000e+0	1.000000e+0	2.469832e+0	8.097716e-1	2	1.140523e-2	2.816901e-2	215	4.588748e-1	1.000000e+0	1.000000e+0	1.638241e+0	6.104109e-1	1	117	1.123596e-2	8.547009e-3	DMR_20,DMR_21	glrx5
GO Biological Process	GO:0072329	monocarboxylic acid catabolic process	77	1.948855e-1	1.000000e+0	1.000000e+0	4.620213e+0	2.164402e-1	1	3.048454e-3	1.408451e-2	50	6.576285e-2	1.000000e+0	1.000000e+0	1.474417e+1	6.782344e-2	1	13	1.123596e-2	7.692308e-2	DMR_73	acox1
GO Biological Process	GO:0015669	gas transport	78	2.048638e-1	1.000000e+0	1.000000e+0	4.369250e+0	2.288722e-1	1	3.223553e-3	1.408451e-2	71	1.040873e-1	1.000000e+0	1.000000e+0	9.127341e+0	1.095609e-1	1	21	1.123596e-2	4.761905e-2	DMR_74	cygb2
GO Biological Process	GO:0022618	ribonucleoprotein complex assembly	79	2.059379e-1	1.000000e+0	1.000000e+0	4.343679e+0	2.302196e-1	1	3.242529e-3	1.408451e-2	103	1.761331e-1	1.000000e+0	1.000000e+0	5.180383e+0	1.930359e-1	1	37	1.123596e-2	2.702703e-2	DMR_8	eif3s10
